usuario,genero,minutos_reproducidos
u14117,Drama,353
u14118,Accion,139
u14119,Terror,276
u14120,Documental,275
u14121,Comedia,59
u14122,Animacion,74
u14123,Accion,409
u14124,Comedia,360
u14125,Romance,249
u14126,Romance,29
u14127,CienciaFiccion,386
u14128,Documental,470
u14129,CienciaFiccion,36
u14130,Documental,97
u14131,Documental,145
u14132,CienciaFiccion,157
u14133,Romance,36
u14134,Romance,307
u14135,CienciaFiccion,270
u14136,Terror,36
u14137,Accion,103
u14138,Romance,373
u14139,Terror,229
u14140,Drama,461
u14141,Accion,422
u14142,Terror,35
u14143,Comedia,169
u14144,Drama,205
u14145,Terror,124
u14146,Animacion,181
u14147,CienciaFiccion,433
u14148,Documental,272
u14149,CienciaFiccion,285
u14150,Romance,421
u14151,CienciaFiccion,55
u14152,Animacion,32
u14153,CienciaFiccion,202
u14154,Comedia,465
u14155,Comedia,127
u14156,Romance,363
u14157,Romance,165
u14158,Comedia,270
u14159,CienciaFiccion,496
u14160,Documental,85
u14161,Animacion,204
u14162,Comedia,326
u14163,Drama,182
u14164,Romance,371
u14165,Terror,31
u14166,Accion,278
u14167,Accion,494
u14168,Documental,179
u14169,Comedia,200
u14170,Drama,450
u14171,Accion,225
u14172,Animacion,306
u14173,Documental,392
u14174,Drama,130
u14175,Accion,197
u14176,Documental,418
u14177,Comedia,114
u14178,Comedia,430
u14179,Documental,479
u14180,Terror,460
u14181,Drama,89
u14182,Accion,187
u14183,CienciaFiccion,125
u14184,Comedia,410
u14185,Romance,180
u14186,Comedia,96
u14187,CienciaFiccion,383
u14188,Accion,336
u14189,Romance,341
u14190,Drama,374
u14191,Comedia,385
u14192,Animacion,322
u14193,Terror,275
u14194,Romance,426
u14195,Comedia,98
u14196,Comedia,186
u14197,Comedia,440
u14198,Documental,156
u14199,Accion,232
u14200,Documental,423
u14201,Romance,132
u14202,Documental,498
u14203,Romance,354
u14204,Comedia,398
u14205,Drama,156
u14206,Drama,11
u14207,Animacion,129
u14208,Comedia,455
u14209,CienciaFiccion,300
u14210,Animacion,436
u14211,Terror,101
u14212,Documental,286
u14213,Documental,161
u14214,Terror,465
u14215,Drama,12
u14216,Drama,349
u14217,Accion,461
u14218,Accion,474
u14219,Comedia,49
u14220,Drama,208
u14221,Documental,145
u14222,Drama,201
u14223,Romance,270
u14224,Documental,452
u14225,Accion,226
u14226,CienciaFiccion,479
u14227,Documental,482
u14228,Animacion,143
u14229,Terror,132
u14230,Romance,416
u14231,Comedia,484
u14232,CienciaFiccion,62
u14233,CienciaFiccion,295
u14234,Comedia,161
u14235,Animacion,74
u14236,Documental,44
u14237,Documental,127
u14238,Animacion,311
u14239,Drama,251
u14240,Accion,160
u14241,Comedia,327
u14242,Terror,163
u14243,Drama,412
u14244,Terror,65
u14245,Terror,359
u14246,Comedia,434
u14247,Romance,319
u14248,CienciaFiccion,477
u14249,CienciaFiccion,345
u14250,Accion,447
u14251,Drama,46
u14252,Accion,459
u14253,Documental,426
u14254,Animacion,298
u14255,Romance,240
u14256,Drama,72
u14257,Drama,271
u14258,Accion,42
u14259,CienciaFiccion,349
u14260,Comedia,489
u14261,Terror,234
u14262,Comedia,96
u14263,Animacion,304
u14264,CienciaFiccion,481
u14265,Terror,488
u14266,Accion,388
u14267,Accion,49
u14268,Romance,271
u14269,Drama,459
u14270,Documental,27
u14271,Comedia,203
u14272,Romance,130
u14273,Documental,83
u14274,Accion,133
u14275,Terror,453
u14276,Animacion,4
u14277,Romance,328
u14278,Terror,230
u14279,Romance,2
u14280,CienciaFiccion,250
u14281,Accion,79
u14282,Drama,218
u14283,Accion,413
u14284,Animacion,456
u14285,Romance,235
u14286,Terror,434
u14287,Terror,338
u14288,Accion,285
u14289,Romance,335
u14290,Accion,19
u14291,Comedia,355
u14292,Documental,194
u14293,Documental,99
u14294,Accion,199
u14295,Romance,418
u14296,Animacion,268
u14297,Accion,39
u14298,Documental,354
u14299,Romance,412
u14300,Comedia,12
u14301,Comedia,262
u14302,Accion,176
u14303,Comedia,237
u14304,Documental,51
u14305,CienciaFiccion,355
u14306,Documental,247
u14307,Terror,228
u14308,Terror,396
u14309,CienciaFiccion,208
u14310,Drama,358
u14311,Terror,1
u14312,CienciaFiccion,137
u14313,Drama,498
u14314,Terror,51
u14315,Romance,45
u14316,Accion,282
u14317,Romance,477
u14318,Terror,229
u14319,Accion,477
u14320,Terror,447
u14321,Comedia,28
u14322,Drama,83
u14323,Drama,498
u14324,CienciaFiccion,293
u14325,Drama,200
u14326,Comedia,291
u14327,Comedia,414
u14328,CienciaFiccion,247
u14329,Animacion,459
u14330,Romance,369
u14331,Animacion,270
u14332,Terror,118
u14333,Terror,325
u14334,Drama,227
u14335,Drama,280
u14336,Drama,495
u14337,Comedia,47
u14338,Comedia,419
u14339,Accion,299
u14340,Documental,41
u14341,Animacion,221
u14342,Comedia,336
u14343,Terror,311
u14344,Documental,348
u14345,CienciaFiccion,34
u14346,Terror,366
u14347,Romance,445
u14348,Terror,490
u14349,Terror,408
u14350,Romance,209
u14351,Terror,173
u14352,Terror,323
u14353,Terror,275
u14354,Drama,152
u14355,Documental,183
u14356,Documental,454
u14357,Romance,468
u14358,Accion,102
u14359,Animacion,173
u14360,Romance,469
u14361,Terror,324
u14362,Comedia,290
u14363,Comedia,148
u14364,Romance,243
u14365,CienciaFiccion,101
u14366,Animacion,481
u14367,Accion,427
u14368,Accion,58
u14369,Romance,413
u14370,Accion,438
u14371,Terror,67
u14372,Drama,279
u14373,Terror,414
u14374,Terror,302
u14375,Accion,483
u14376,Terror,45
u14377,Documental,89
u14378,Comedia,134
u14379,Documental,19
u14380,Romance,125
u14381,Comedia,394
u14382,Accion,267
u14383,Romance,467
u14384,Animacion,294
u14385,Comedia,489
u14386,Terror,362
u14387,Comedia,415
u14388,Documental,483
u14389,Documental,43
u14390,Animacion,123
u14391,Terror,186
u14392,Drama,216
u14393,Terror,359
u14394,Documental,336
u14395,Comedia,112
u14396,Comedia,134
u14397,Romance,438
u14398,CienciaFiccion,234
u14399,Romance,357
u14400,Accion,367
u14401,Terror,318
u14402,Drama,379
u14403,CienciaFiccion,155
u14404,Documental,446
u14405,Romance,289
u14406,CienciaFiccion,273
u14407,Animacion,332
u14408,Comedia,107
u14409,Accion,218
u14410,Documental,288
u14411,Romance,210
u14412,Comedia,474
u14413,CienciaFiccion,215
u14414,Accion,109
u14415,CienciaFiccion,282
u14416,Accion,161
u14417,Documental,424
u14418,Comedia,324
u14419,Documental,180
u14420,CienciaFiccion,310
u14421,Romance,256
u14422,Terror,194
u14423,Accion,224
u14424,Drama,280
u14425,Documental,177
u14426,Documental,80
u14427,Terror,20
u14428,Documental,85
u14429,Accion,123
u14430,Terror,177
u14431,Terror,82
u14432,Drama,409
u14433,Documental,112
u14434,Comedia,99
u14435,Accion,176
u14436,Accion,399
u14437,Romance,270
u14438,Terror,196
u14439,Documental,393
u14440,Romance,152
u14441,Accion,327
u14442,Drama,185
u14443,CienciaFiccion,433
u14444,Documental,438
u14445,Comedia,465
u14446,Documental,218
u14447,Comedia,96
u14448,Drama,132
u14449,Romance,409
u14450,Comedia,261
u14451,Terror,178
u14452,CienciaFiccion,15
u14453,Accion,357
u14454,Animacion,259
u14455,CienciaFiccion,448
u14456,Accion,456
u14457,Animacion,79
u14458,Romance,489
u14459,Accion,80
u14460,Comedia,266
u14461,Documental,341
u14462,Documental,102
u14463,Terror,444
u14464,Comedia,187
u14465,Comedia,327
u14466,Documental,76
u14467,Animacion,305
u14468,Terror,174
u14469,Animacion,194
u14470,CienciaFiccion,343
u14471,Drama,111
u14472,Drama,61
u14473,Romance,241
u14474,Accion,450
u14475,Terror,169
u14476,Comedia,474
u14477,Drama,143
u14478,CienciaFiccion,249
u14479,Animacion,35
u14480,Documental,184
u14481,Documental,201
u14482,Terror,487
u14483,Drama,419
u14484,Drama,439
u14485,Romance,423
u14486,Comedia,20
u14487,Terror,351
u14488,Documental,288
u14489,Comedia,134
u14490,Accion,182
u14491,Animacion,335
u14492,Drama,315
u14493,Terror,343
u14494,Documental,213
u14495,Terror,293
u14496,Animacion,337
u14497,Comedia,372
u14498,Romance,49
u14499,Terror,1
u14500,Documental,211
u14501,Romance,278
u14502,Comedia,138
u14503,Animacion,241
u14504,Drama,66
u14505,Drama,322
u14506,Romance,339
u14507,Documental,397
u14508,Romance,255
u14509,Documental,66
u14510,Drama,484
u14511,Romance,275
u14512,Terror,139
u14513,Animacion,154
u14514,Romance,256
u14515,CienciaFiccion,410
u14516,Documental,261
u14517,Comedia,389
u14518,Terror,184
u14519,Drama,425
u14520,Comedia,134
u14521,CienciaFiccion,346
u14522,Romance,285
u14523,Romance,164
u14524,Accion,236
u14525,Documental,367
u14526,Romance,38
u14527,Accion,210
u14528,Animacion,469
u14529,Accion,500
u14530,Documental,144
u14531,Accion,491
u14532,Drama,236
u14533,CienciaFiccion,433
u14534,Documental,262
u14535,Comedia,54
u14536,Terror,471
u14537,Drama,231
u14538,Comedia,230
u14539,Romance,318
u14540,Accion,316
u14541,Animacion,163
u14542,Comedia,250
u14543,Drama,170
u14544,Accion,397
u14545,Documental,358
u14546,Terror,288
u14547,Romance,191
u14548,CienciaFiccion,398
u14549,CienciaFiccion,161
u14550,Drama,123
u14551,Accion,142
u14552,Comedia,435
u14553,Comedia,107
u14554,CienciaFiccion,410
u14555,Comedia,290
u14556,Comedia,388
u14557,Accion,416
u14558,Drama,24
u14559,Accion,416
u14560,Romance,166
u14561,Drama,120
u14562,Documental,412
u14563,Documental,170
u14564,CienciaFiccion,37
u14565,Comedia,370
u14566,Animacion,75
u14567,Romance,223
u14568,Documental,436
u14569,Comedia,293
u14570,Romance,151
u14571,Terror,52
u14572,Animacion,392
u14573,Comedia,410
u14574,CienciaFiccion,107
u14575,Accion,467
u14576,Drama,268
u14577,Accion,419
u14578,Animacion,248
u14579,Animacion,444
u14580,Drama,440
u14581,Accion,340
u14582,Documental,140
u14583,Comedia,297
u14584,Drama,235
u14585,Accion,35
u14586,Comedia,24
u14587,Animacion,219
u14588,Romance,203
u14589,Animacion,414
u14590,CienciaFiccion,312
u14591,Animacion,471
u14592,Terror,387
u14593,CienciaFiccion,175
u14594,Animacion,251
u14595,Romance,301
u14596,Documental,197
u14597,Terror,365
u14598,Drama,437
u14599,Animacion,453
u14600,Documental,402
u14601,Accion,394
u14602,CienciaFiccion,342
u14603,Documental,176
u14604,Romance,456
u14605,Accion,240
u14606,Animacion,150
u14607,Animacion,232
u14608,Documental,420
u14609,Drama,175
u14610,Documental,124
u14611,Documental,444
u14612,Comedia,277
u14613,Drama,132
u14614,Accion,273
u14615,Terror,250
u14616,Accion,74
u14617,Romance,156
u14618,Drama,397
u14619,Drama,322
u14620,Comedia,479
u14621,Comedia,195
u14622,Drama,496
u14623,Terror,255
u14624,Accion,386
u14625,Documental,464
u14626,Animacion,256
u14627,Drama,159
u14628,Accion,229
u14629,CienciaFiccion,286
u14630,Drama,30
u14631,Animacion,218
u14632,CienciaFiccion,489
u14633,Terror,365
u14634,Comedia,273
u14635,Comedia,223
u14636,Animacion,70
u14637,Terror,149
u14638,Drama,324
u14639,Animacion,449
u14640,Romance,116
u14641,Romance,247
u14642,Comedia,253
u14643,Romance,490
u14644,Terror,113
u14645,Comedia,331
u14646,Comedia,223
u14647,Terror,22
u14648,Terror,413
u14649,Animacion,473
u14650,Terror,279
u14651,Accion,33
u14652,Documental,421
u14653,Terror,189
u14654,Drama,320
u14655,Animacion,37
u14656,Accion,479
u14657,Accion,39
u14658,Animacion,172
u14659,CienciaFiccion,127
u14660,Animacion,168
u14661,CienciaFiccion,340
u14662,Drama,151
u14663,CienciaFiccion,196
u14664,Terror,465
u14665,Animacion,35
u14666,Terror,276
u14667,Animacion,169
u14668,Documental,194
u14669,Drama,318
u14670,Drama,86
u14671,Documental,130
u14672,Animacion,216
u14673,Romance,218
u14674,Drama,471
u14675,CienciaFiccion,259
u14676,Accion,262
u14677,Comedia,482
u14678,Animacion,248
u14679,Romance,443
u14680,Animacion,330
u14681,CienciaFiccion,84
u14682,Comedia,355
u14683,CienciaFiccion,488
u14684,Drama,489
u14685,Accion,280
u14686,Documental,396
u14687,Drama,407
u14688,Animacion,114
u14689,Terror,410
u14690,Terror,14
u14691,Terror,238
u14692,Animacion,410
u14693,Comedia,276
u14694,Animacion,170
u14695,Drama,448
u14696,CienciaFiccion,43
u14697,Romance,230
u14698,Terror,231
u14699,Comedia,168
u14700,Comedia,390
u14701,Drama,29
u14702,Drama,390
u14703,Comedia,321
u14704,CienciaFiccion,189
u14705,CienciaFiccion,473
u14706,Romance,437
u14707,Accion,247
u14708,Romance,291
u14709,Animacion,24
u14710,CienciaFiccion,66
u14711,CienciaFiccion,64
u14712,Comedia,272
u14713,CienciaFiccion,415
u14714,Terror,154
u14715,Terror,251
u14716,Documental,91
u14717,Drama,48
u14718,Drama,360
u14719,Accion,235
u14720,Drama,17
u14721,Drama,21
u14722,CienciaFiccion,73
u14723,Animacion,425
u14724,Comedia,183
u14725,Accion,243
u14726,CienciaFiccion,63
u14727,Animacion,499
u14728,Documental,397
u14729,CienciaFiccion,280
u14730,Drama,213
u14731,Terror,115
u14732,Comedia,236
u14733,Accion,111
u14734,Terror,429
u14735,Drama,385
u14736,CienciaFiccion,158
u14737,Documental,213
u14738,Animacion,402
u14739,Accion,227
u14740,Documental,483
u14741,Accion,380
u14742,Documental,367
u14743,Accion,216
u14744,Animacion,269
u14745,Comedia,83
u14746,Romance,41
u14747,Comedia,460
u14748,CienciaFiccion,366
u14749,Drama,161
u14750,Terror,91
u14751,Romance,474
u14752,Animacion,156
u14753,CienciaFiccion,498
u14754,Comedia,406
u14755,Documental,77
u14756,Accion,139
u14757,Comedia,140
u14758,CienciaFiccion,76
u14759,Accion,180
u14760,Terror,424
u14761,Romance,23
u14762,CienciaFiccion,423
u14763,Romance,169
u14764,Drama,464
u14765,Comedia,430
u14766,Animacion,318
u14767,CienciaFiccion,447
u14768,CienciaFiccion,263
u14769,CienciaFiccion,10
u14770,Drama,343
u14771,Accion,438
u14772,Terror,500
u14773,Terror,90
u14774,Romance,387
u14775,Accion,116
u14776,Romance,52
u14777,Animacion,219
u14778,CienciaFiccion,329
u14779,CienciaFiccion,286
u14780,Animacion,113
u14781,Comedia,408
u14782,Animacion,23
u14783,Romance,467
u14784,Romance,148
u14785,Accion,356
u14786,Accion,119
u14787,CienciaFiccion,338
u14788,Drama,37
u14789,Animacion,186
u14790,Terror,359
u14791,Documental,319
u14792,Terror,95
u14793,CienciaFiccion,58
u14794,Terror,279
u14795,Drama,181
u14796,Comedia,40
u14797,Documental,68
u14798,Romance,103
u14799,Accion,364
u14800,Documental,439
u14801,Terror,221
u14802,Documental,120
u14803,Comedia,10
u14804,Drama,241
u14805,Terror,496
u14806,Accion,334
u14807,Romance,187
u14808,CienciaFiccion,283
u14809,Accion,103
u14810,Animacion,479
u14811,Comedia,111
u14812,Documental,462
u14813,Terror,325
u14814,Animacion,396
u14815,Accion,90
u14816,Animacion,374
u14817,Terror,121
u14818,Romance,203
u14819,Drama,420
u14820,Romance,362
u14821,Documental,339
u14822,Romance,44
u14823,Romance,134
u14824,Accion,333
u14825,Documental,303
u14826,Animacion,291
u14827,Comedia,243
u14828,Documental,369
u14829,Comedia,189
u14830,Documental,462
u14831,CienciaFiccion,314
u14832,CienciaFiccion,491
u14833,Drama,142
u14834,Romance,431
u14835,Accion,411
u14836,Romance,400
u14837,CienciaFiccion,402
u14838,Comedia,210
u14839,Drama,270
u14840,CienciaFiccion,373
u14841,Comedia,207
u14842,Documental,374
u14843,Animacion,464
u14844,CienciaFiccion,87
u14845,CienciaFiccion,56
u14846,CienciaFiccion,201
u14847,CienciaFiccion,59
u14848,Romance,388
u14849,CienciaFiccion,220
u14850,Comedia,63
u14851,Accion,403
u14852,Terror,126
u14853,Drama,337
u14854,Accion,226
u14855,Romance,326
u14856,Animacion,389
u14857,CienciaFiccion,399
u14858,CienciaFiccion,486
u14859,Comedia,324
u14860,Drama,211
u14861,Romance,363
u14862,Accion,426
u14863,Terror,436
u14864,Drama,374
u14865,Animacion,368
u14866,Drama,135
u14867,Documental,464
u14868,Terror,254
u14869,Accion,130
u14870,Drama,456
u14871,CienciaFiccion,441
u14872,Terror,1
u14873,Comedia,163
u14874,Drama,421
u14875,Comedia,43
u14876,Terror,403
u14877,CienciaFiccion,77
u14878,Animacion,105
u14879,Comedia,59
u14880,Animacion,208
u14881,Romance,55
u14882,CienciaFiccion,43
u14883,Drama,362
u14884,Drama,412
u14885,Terror,92
u14886,Documental,340
u14887,CienciaFiccion,207
u14888,Documental,326
u14889,Accion,123
u14890,Documental,496
u14891,Romance,184
u14892,CienciaFiccion,213
u14893,Drama,83
u14894,Documental,269
u14895,Accion,294
u14896,Accion,43
u14897,Terror,243
u14898,Accion,27
u14899,Documental,297
u14900,Drama,434
u14901,Terror,392
u14902,CienciaFiccion,296
u14903,Animacion,82
u14904,CienciaFiccion,363
u14905,Documental,32
u14906,Documental,83
u14907,CienciaFiccion,466
u14908,Accion,389
u14909,Terror,143
u14910,Terror,397
u14911,Comedia,59
u14912,Terror,23
u14913,Terror,209
u14914,Terror,73
u14915,Accion,64
u14916,Romance,257
u14917,Terror,251
u14918,Comedia,146
u14919,Comedia,122
u14920,Comedia,156
u14921,CienciaFiccion,67
u14922,Documental,106
u14923,Animacion,110
u14924,Drama,340
u14925,Romance,221
u14926,Comedia,24
u14927,Drama,409
u14928,Documental,100
u14929,Documental,442
u14930,Drama,397
u14931,Comedia,18
u14932,Romance,211
u14933,Animacion,5
u14934,Documental,368
u14935,Drama,329
u14936,Accion,158
u14937,Comedia,79
u14938,Terror,157
u14939,Documental,179
u14940,Romance,260
u14941,Documental,11
u14942,CienciaFiccion,93
u14943,Comedia,238
u14944,Animacion,95
u14945,Drama,276
u14946,Accion,488
u14947,Drama,256
u14948,Documental,338
u14949,Documental,113
u14950,Animacion,39
u14951,CienciaFiccion,200
u14952,CienciaFiccion,211
u14953,Documental,276
u14954,Animacion,145
u14955,Comedia,267
u14956,Romance,35
u14957,Accion,320
u14958,Accion,326
u14959,Comedia,59
u14960,Documental,413
u14961,Animacion,75
u14962,Accion,288
u14963,Accion,135
u14964,Animacion,165
u14965,Drama,448
u14966,Comedia,425
u14967,Comedia,134
u14968,Terror,158
u14969,Romance,97
u14970,Accion,398
u14971,Terror,33
u14972,Comedia,253
u14973,CienciaFiccion,154
u14974,Terror,363
u14975,Romance,415
u14976,Animacion,485
u14977,Terror,391
u14978,Documental,6
u14979,Comedia,19
u14980,Terror,395
u14981,Comedia,350
u14982,Animacion,219
u14983,Terror,48
u14984,Comedia,161
u14985,Terror,9
u14986,Terror,277
u14987,Animacion,292
u14988,Animacion,109
u14989,Accion,103
u14990,Documental,314
u14991,Drama,425
u14992,Accion,402
u14993,Drama,150
u14994,Terror,143
u14995,Drama,265
u14996,Documental,212
u14997,Documental,389
u14998,Documental,191
u14999,Animacion,65
