usuario,genero,minutos_reproducidos
u03882,Documental,161
u03883,Comedia,436
u03884,Animacion,77
u03885,Accion,430
u03886,Romance,204
u03887,CienciaFiccion,145
u03888,CienciaFiccion,68
u03889,CienciaFiccion,301
u03890,Romance,411
u03891,CienciaFiccion,142
u03892,CienciaFiccion,408
u03893,Romance,71
u03894,Romance,155
u03895,Comedia,266
u03896,CienciaFiccion,189
u03897,CienciaFiccion,416
u03898,Documental,19
u03899,Accion,224
u03900,Terror,48
u03901,Comedia,298
u03902,CienciaFiccion,301
u03903,CienciaFiccion,327
u03904,Comedia,322
u03905,Comedia,169
u03906,Animacion,314
u03907,Documental,79
u03908,Terror,478
u03909,Animacion,100
u03910,Animacion,179
u03911,Animacion,267
u03912,Documental,136
u03913,Terror,219
u03914,Comedia,143
u03915,Animacion,211
u03916,Comedia,470
u03917,Comedia,438
u03918,Comedia,386
u03919,Comedia,103
u03920,Terror,24
u03921,Terror,208
u03922,Documental,129
u03923,CienciaFiccion,235
u03924,Documental,120
u03925,Terror,308
u03926,Comedia,229
u03927,Terror,487
u03928,Comedia,147
u03929,Romance,357
u03930,Drama,121
u03931,Terror,363
u03932,Documental,127
u03933,Accion,214
u03934,Terror,217
u03935,Documental,190
u03936,Comedia,403
u03937,Animacion,91
u03938,Comedia,455
u03939,Comedia,403
u03940,Comedia,236
u03941,Documental,358
u03942,Accion,284
u03943,Romance,230
u03944,Animacion,240
u03945,Documental,118
u03946,Documental,210
u03947,Romance,201
u03948,Comedia,254
u03949,Terror,217
u03950,Terror,400
u03951,Accion,233
u03952,Terror,147
u03953,Animacion,431
u03954,Documental,299
u03955,CienciaFiccion,49
u03956,Comedia,150
u03957,CienciaFiccion,166
u03958,Romance,102
u03959,Documental,396
u03960,Animacion,236
u03961,Drama,83
u03962,Romance,499
u03963,Drama,181
u03964,Comedia,284
u03965,Comedia,150
u03966,Animacion,1
u03967,Terror,211
u03968,Animacion,267
u03969,Comedia,323
u03970,Drama,373
u03971,Romance,373
u03972,Accion,144
u03973,Romance,394
u03974,CienciaFiccion,101
u03975,Romance,334
u03976,Accion,352
u03977,Accion,23
u03978,Comedia,280
u03979,Romance,42
u03980,Terror,249
u03981,Comedia,360
u03982,Documental,423
u03983,Terror,483
u03984,Animacion,357
u03985,Accion,146
u03986,Documental,189
u03987,Comedia,383
u03988,CienciaFiccion,478
u03989,Accion,62
u03990,Romance,273
u03991,Romance,398
u03992,Documental,267
u03993,Romance,402
u03994,CienciaFiccion,472
u03995,Comedia,126
u03996,Romance,414
u03997,Romance,462
u03998,Terror,55
u03999,Animacion,453
u04000,CienciaFiccion,419
u04001,Accion,150
u04002,Terror,450
u04003,Accion,400
u04004,Documental,60
u04005,CienciaFiccion,386
u04006,Accion,432
u04007,Documental,269
u04008,CienciaFiccion,494
u04009,CienciaFiccion,466
u04010,Documental,73
u04011,Drama,84
u04012,Terror,12
u04013,Documental,285
u04014,Comedia,336
u04015,Accion,352
u04016,Terror,282
u04017,Romance,291
u04018,CienciaFiccion,305
u04019,CienciaFiccion,261
u04020,Animacion,475
u04021,Accion,194
u04022,Animacion,19
u04023,Accion,116
u04024,Drama,204
u04025,Animacion,287
u04026,Drama,396
u04027,Terror,94
u04028,Accion,412
u04029,Accion,34
u04030,CienciaFiccion,355
u04031,Accion,174
u04032,Animacion,198
u04033,Documental,167
u04034,Documental,50
u04035,Animacion,206
u04036,Documental,37
u04037,Accion,363
u04038,Romance,65
u04039,CienciaFiccion,37
u04040,Accion,414
u04041,Documental,233
u04042,Comedia,44
u04043,Accion,195
u04044,Documental,102
u04045,Comedia,233
u04046,Drama,438
u04047,Documental,337
u04048,CienciaFiccion,98
u04049,Animacion,204
u04050,Documental,472
u04051,Documental,460
u04052,CienciaFiccion,122
u04053,Romance,492
u04054,Terror,121
u04055,Romance,247
u04056,Romance,382
u04057,Documental,384
u04058,Documental,45
u04059,Romance,371
u04060,Accion,465
u04061,Drama,310
u04062,Terror,196
u04063,Animacion,347
u04064,Terror,200
u04065,Accion,171
u04066,Documental,229
u04067,Romance,289
u04068,Terror,397
u04069,Comedia,201
u04070,CienciaFiccion,255
u04071,Documental,296
u04072,Accion,107
u04073,Drama,211
u04074,Animacion,71
u04075,CienciaFiccion,204
u04076,Animacion,262
u04077,Animacion,417
u04078,Drama,132
u04079,Animacion,470
u04080,CienciaFiccion,491
u04081,CienciaFiccion,336
u04082,Drama,290
u04083,Terror,393
u04084,Documental,308
u04085,Accion,462
u04086,Documental,228
u04087,Romance,352
u04088,Comedia,47
u04089,Drama,145
u04090,CienciaFiccion,297
u04091,Animacion,183
u04092,Animacion,299
u04093,Romance,485
u04094,Accion,294
u04095,Drama,145
u04096,Romance,191
u04097,CienciaFiccion,176
u04098,Drama,181
u04099,Documental,64
u04100,Comedia,209
u04101,Romance,102
u04102,Romance,59
u04103,CienciaFiccion,261
u04104,Accion,121
u04105,CienciaFiccion,459
u04106,Drama,273
u04107,Animacion,338
u04108,Animacion,273
u04109,CienciaFiccion,470
u04110,Romance,61
u04111,Drama,383
u04112,Romance,395
u04113,Terror,424
u04114,Drama,306
u04115,Animacion,190
u04116,Animacion,279
u04117,Terror,363
u04118,Terror,271
u04119,Romance,421
u04120,Drama,350
u04121,Drama,414
u04122,CienciaFiccion,308
u04123,Drama,185
u04124,CienciaFiccion,133
u04125,Romance,325
u04126,Drama,332
u04127,CienciaFiccion,136
u04128,Accion,20
u04129,Terror,433
u04130,Terror,485
u04131,Comedia,377
u04132,CienciaFiccion,48
u04133,Romance,185
u04134,Terror,88
u04135,CienciaFiccion,62
u04136,Comedia,35
u04137,Animacion,389
u04138,Drama,285
u04139,Accion,438
u04140,CienciaFiccion,469
u04141,Drama,56
u04142,Drama,222
u04143,Romance,365
u04144,CienciaFiccion,427
u04145,Documental,375
u04146,Romance,208
u04147,CienciaFiccion,350
u04148,Accion,58
u04149,Terror,316
u04150,Documental,121
u04151,Accion,370
u04152,Animacion,481
u04153,Accion,127
u04154,Animacion,313
u04155,Animacion,488
u04156,Romance,26
u04157,Romance,167
u04158,Drama,202
u04159,Documental,128
u04160,Comedia,226
u04161,Documental,287
u04162,Animacion,124
u04163,Accion,129
u04164,CienciaFiccion,154
u04165,Accion,211
u04166,Documental,239
u04167,Romance,265
u04168,CienciaFiccion,355
u04169,Terror,351
u04170,Terror,410
u04171,Comedia,184
u04172,Accion,19
u04173,Animacion,120
u04174,Romance,416
u04175,Accion,140
u04176,Comedia,30
u04177,Documental,339
u04178,Drama,368
u04179,Terror,356
u04180,Accion,271
u04181,CienciaFiccion,158
u04182,CienciaFiccion,223
u04183,Accion,394
u04184,Documental,269
u04185,Accion,287
u04186,Drama,498
u04187,CienciaFiccion,190
u04188,Romance,78
u04189,Terror,200
u04190,Accion,299
u04191,Animacion,295
u04192,CienciaFiccion,17
u04193,Animacion,102
u04194,Accion,177
u04195,CienciaFiccion,491
u04196,Animacion,299
u04197,CienciaFiccion,184
u04198,Romance,80
u04199,Animacion,150
u04200,Terror,384
u04201,Animacion,71
u04202,Accion,366
u04203,Drama,299
u04204,CienciaFiccion,385
u04205,Terror,471
u04206,Terror,318
u04207,Terror,326
u04208,Romance,97
u04209,Documental,202
u04210,Terror,233
u04211,Documental,233
u04212,Terror,475
u04213,CienciaFiccion,138
u04214,Animacion,458
u04215,Drama,404
u04216,Drama,114
u04217,CienciaFiccion,11
u04218,Documental,311
u04219,Romance,203
u04220,Drama,465
u04221,Accion,496
u04222,CienciaFiccion,85
u04223,Drama,41
u04224,Comedia,84
u04225,Accion,231
u04226,CienciaFiccion,310
u04227,Drama,89
u04228,Terror,262
u04229,Accion,127
u04230,Drama,10
u04231,Accion,94
u04232,Comedia,33
u04233,CienciaFiccion,384
u04234,Romance,181
u04235,Drama,316
u04236,Terror,278
u04237,CienciaFiccion,62
u04238,Comedia,196
u04239,Romance,2
u04240,CienciaFiccion,264
u04241,Romance,476
u04242,CienciaFiccion,293
u04243,Accion,199
u04244,Animacion,369
u04245,Documental,485
u04246,Animacion,20
u04247,Accion,37
u04248,CienciaFiccion,485
u04249,Terror,102
u04250,Terror,342
u04251,Drama,51
u04252,Terror,66
u04253,CienciaFiccion,111
u04254,Comedia,235
u04255,Romance,219
u04256,Accion,339
u04257,Documental,431
u04258,Romance,453
u04259,Accion,265
u04260,CienciaFiccion,222
u04261,Accion,237
u04262,Romance,131
u04263,Terror,13
u04264,Drama,123
u04265,Accion,57
u04266,CienciaFiccion,418
u04267,Comedia,467
u04268,Comedia,104
u04269,Drama,143
u04270,Accion,173
u04271,Terror,294
u04272,Terror,402
u04273,Comedia,396
u04274,Terror,475
u04275,Terror,144
u04276,Animacion,103
u04277,Romance,162
u04278,Accion,302
u04279,Accion,437
u04280,Romance,261
u04281,Drama,499
u04282,Animacion,293
u04283,Drama,251
u04284,Accion,155
u04285,Documental,155
u04286,Accion,493
u04287,Animacion,5
u04288,Accion,166
u04289,Comedia,216
u04290,Animacion,141
u04291,CienciaFiccion,488
u04292,CienciaFiccion,272
u04293,Drama,410
u04294,Animacion,283
u04295,CienciaFiccion,154
u04296,Documental,318
u04297,Comedia,194
u04298,Accion,408
u04299,CienciaFiccion,435
u04300,CienciaFiccion,405
u04301,Drama,402
u04302,Animacion,214
u04303,Comedia,374
u04304,Animacion,462
u04305,Accion,45
u04306,Terror,451
u04307,Romance,9
u04308,Comedia,208
u04309,Animacion,59
u04310,Terror,345
u04311,Terror,87
u04312,Terror,52
u04313,Accion,226
u04314,Accion,126
u04315,CienciaFiccion,62
u04316,Documental,363
u04317,Documental,236
u04318,Romance,288
u04319,Terror,167
u04320,Animacion,155
u04321,Romance,130
u04322,Comedia,263
u04323,Documental,336
u04324,CienciaFiccion,425
u04325,Comedia,149
u04326,Romance,363
u04327,Comedia,139
u04328,Romance,500
u04329,Terror,193
u04330,Comedia,16
u04331,Animacion,144
u04332,Drama,279
u04333,Comedia,487
u04334,Terror,159
u04335,Terror,132
u04336,Animacion,253
u04337,Accion,295
u04338,Animacion,357
u04339,Comedia,358
u04340,Terror,112
u04341,Drama,397
u04342,Accion,390
u04343,Comedia,388
u04344,Drama,175
u04345,Documental,320
u04346,Accion,354
u04347,Documental,363
u04348,CienciaFiccion,136
u04349,Terror,171
u04350,CienciaFiccion,255
u04351,Documental,7
u04352,CienciaFiccion,381
u04353,Romance,297
u04354,Animacion,373
u04355,Animacion,328
u04356,Romance,164
u04357,Accion,57
u04358,CienciaFiccion,280
u04359,Romance,297
u04360,Documental,113
u04361,Animacion,183
u04362,Comedia,174
u04363,Documental,454
u04364,CienciaFiccion,434
u04365,Terror,351
u04366,Terror,157
u04367,Terror,411
u04368,Comedia,319
u04369,Accion,275
u04370,Romance,32
u04371,Drama,197
u04372,CienciaFiccion,405
u04373,Terror,48
u04374,Romance,70
u04375,Comedia,50
u04376,Romance,269
u04377,Drama,70
u04378,Documental,399
u04379,Drama,295
u04380,Documental,255
u04381,Accion,331
u04382,Documental,373
u04383,Animacion,397
u04384,Romance,116
u04385,Documental,186
u04386,CienciaFiccion,341
u04387,CienciaFiccion,75
u04388,Accion,333
u04389,Romance,266
u04390,Terror,360
u04391,Romance,285
u04392,Animacion,256
u04393,CienciaFiccion,66
u04394,CienciaFiccion,31
u04395,Terror,172
u04396,Romance,279
u04397,Drama,41
u04398,Accion,24
u04399,Comedia,85
u04400,Romance,213
u04401,Terror,17
u04402,Documental,190
u04403,Terror,130
u04404,Animacion,108
u04405,Documental,122
u04406,Romance,468
u04407,Accion,279
u04408,Animacion,250
u04409,Documental,52
u04410,CienciaFiccion,331
u04411,CienciaFiccion,469
u04412,Animacion,96
u04413,Drama,447
u04414,CienciaFiccion,394
u04415,Comedia,287
u04416,Documental,150
u04417,Romance,189
u04418,CienciaFiccion,382
u04419,CienciaFiccion,498
u04420,CienciaFiccion,164
u04421,CienciaFiccion,225
u04422,Romance,271
u04423,Terror,121
u04424,CienciaFiccion,425
u04425,Terror,379
u04426,Romance,347
u04427,Comedia,459
u04428,Terror,418
u04429,Romance,20
u04430,Comedia,396
u04431,Romance,70
u04432,Terror,12
u04433,Romance,473
u04434,CienciaFiccion,406
u04435,Documental,403
u04436,Animacion,250
u04437,Documental,441
u04438,Drama,195
u04439,Drama,361
u04440,Documental,57
u04441,Drama,365
u04442,CienciaFiccion,77
u04443,Terror,395
u04444,Terror,124
u04445,Drama,35
u04446,CienciaFiccion,21
u04447,Accion,379
u04448,CienciaFiccion,353
u04449,Terror,21
u04450,Romance,162
u04451,Animacion,185
u04452,Terror,38
u04453,Animacion,43
u04454,Accion,343
u04455,Drama,342
u04456,Accion,496
u04457,CienciaFiccion,307
u04458,Comedia,317
u04459,Terror,397
u04460,Animacion,356
u04461,Documental,361
u04462,Accion,80
u04463,Accion,344
u04464,Documental,163
u04465,CienciaFiccion,433
u04466,Terror,116
u04467,CienciaFiccion,153
u04468,Comedia,84
u04469,CienciaFiccion,125
u04470,Accion,185
u04471,Romance,214
u04472,Animacion,235
u04473,Drama,180
u04474,Romance,238
u04475,Animacion,357
u04476,CienciaFiccion,196
u04477,Terror,359
u04478,Terror,134
u04479,Drama,221
u04480,Terror,192
u04481,Comedia,426
u04482,Accion,308
u04483,Drama,85
u04484,CienciaFiccion,115
u04485,Romance,384
u04486,Romance,169
u04487,Comedia,367
u04488,Terror,98
u04489,Animacion,220
u04490,Animacion,54
u04491,CienciaFiccion,23
u04492,Romance,348
u04493,Terror,75
u04494,Romance,303
u04495,Documental,432
u04496,CienciaFiccion,326
u04497,Drama,444
u04498,Drama,6
u04499,Romance,39
u04500,Drama,481
u04501,Drama,217
u04502,Documental,464
u04503,Drama,231
u04504,Terror,444
u04505,CienciaFiccion,442
u04506,Romance,199
u04507,Documental,334
u04508,Comedia,321
u04509,Comedia,159
u04510,Romance,269
u04511,Documental,197
u04512,Terror,162
u04513,Documental,184
u04514,Documental,97
u04515,Animacion,367
u04516,Documental,384
u04517,Romance,278
u04518,Drama,156
u04519,Accion,343
u04520,Animacion,443
u04521,Comedia,393
u04522,Terror,420
u04523,Terror,68
u04524,Comedia,293
u04525,Terror,327
u04526,Accion,477
u04527,Terror,381
u04528,Terror,113
u04529,Romance,477
u04530,Comedia,244
u04531,Comedia,72
u04532,Animacion,205
u04533,Drama,76
u04534,Documental,481
u04535,Drama,362
u04536,Documental,427
u04537,Animacion,403
u04538,Romance,354
u04539,Comedia,354
u04540,Documental,22
u04541,Accion,376
u04542,Comedia,166
u04543,Documental,199
u04544,CienciaFiccion,52
u04545,Drama,458
u04546,Documental,310
u04547,Animacion,497
u04548,CienciaFiccion,345
u04549,Documental,432
u04550,Comedia,235
u04551,Accion,302
u04552,Drama,435
u04553,Animacion,10
u04554,Documental,198
u04555,Comedia,358
u04556,Comedia,471
u04557,Animacion,8
u04558,Accion,45
u04559,Romance,63
u04560,CienciaFiccion,232
u04561,Drama,186
u04562,CienciaFiccion,118
u04563,CienciaFiccion,212
u04564,Accion,28
u04565,Accion,11
u04566,Animacion,498
u04567,Romance,181
u04568,Romance,346
u04569,Comedia,12
u04570,Comedia,142
u04571,Comedia,345
u04572,Romance,218
u04573,Drama,286
u04574,Animacion,444
u04575,Accion,183
u04576,CienciaFiccion,53
u04577,Terror,355
u04578,Terror,381
u04579,Romance,224
u04580,CienciaFiccion,99
u04581,Drama,58
u04582,Accion,151
u04583,Animacion,363
u04584,Terror,383
u04585,Documental,54
u04586,CienciaFiccion,185
u04587,Terror,199
u04588,CienciaFiccion,156
u04589,Animacion,3
u04590,Accion,483
u04591,Animacion,31
u04592,Romance,127
u04593,Animacion,76
u04594,Terror,304
u04595,Documental,466
u04596,Drama,345
u04597,Comedia,489
u04598,Drama,470
u04599,Animacion,246
u04600,Comedia,316
u04601,Drama,345
u04602,Comedia,288
u04603,Comedia,249
u04604,Comedia,66
u04605,Romance,396
u04606,Terror,402
u04607,Drama,366
u04608,CienciaFiccion,225
u04609,Accion,484
u04610,Documental,420
u04611,Comedia,214
u04612,Terror,93
u04613,Romance,172
u04614,Romance,21
u04615,Documental,357
u04616,Animacion,223
u04617,Comedia,278
u04618,Animacion,331
u04619,Terror,345
u04620,Accion,488
u04621,Romance,6
u04622,Accion,24
u04623,Romance,372
u04624,Comedia,469
u04625,Terror,72
u04626,Accion,401
u04627,Terror,241
u04628,Comedia,338
u04629,Animacion,108
u04630,Accion,265
u04631,Animacion,343
u04632,Drama,407
u04633,CienciaFiccion,258
u04634,Animacion,146
u04635,Documental,399
u04636,Animacion,453
u04637,Documental,64
u04638,Accion,397
u04639,Animacion,394
u04640,Documental,208
u04641,Comedia,154
u04642,Comedia,300
u04643,Comedia,52
u04644,CienciaFiccion,240
u04645,Terror,342
u04646,Documental,444
u04647,Animacion,465
u04648,Drama,209
u04649,Comedia,271
u04650,Terror,487
u04651,Romance,47
u04652,CienciaFiccion,429
u04653,Documental,281
u04654,Accion,306
u04655,CienciaFiccion,306
u04656,Accion,229
u04657,Animacion,372
u04658,Accion,354
u04659,Romance,199
u04660,Animacion,236
u04661,CienciaFiccion,52
u04662,Comedia,53
u04663,Romance,421
u04664,CienciaFiccion,305
u04665,CienciaFiccion,176
u04666,Animacion,125
u04667,Accion,35
u04668,Documental,281
u04669,Comedia,255
u04670,Documental,492
u04671,Romance,237
u04672,Romance,201
u04673,Animacion,258
u04674,CienciaFiccion,497
u04675,Documental,188
u04676,CienciaFiccion,114
u04677,Accion,378
u04678,Documental,381
u04679,Animacion,226
u04680,Terror,406
u04681,Drama,365
u04682,Romance,193
u04683,Accion,36
u04684,Terror,331
u04685,Terror,92
u04686,CienciaFiccion,56
u04687,Romance,76
u04688,Accion,160
u04689,Accion,319
u04690,Animacion,119
u04691,Romance,347
u04692,Animacion,345
u04693,Animacion,306
u04694,CienciaFiccion,392
u04695,Terror,317
u04696,Drama,145
u04697,CienciaFiccion,85
u04698,Drama,141
u04699,Romance,184
u04700,Drama,10
u04701,Drama,70
u04702,Terror,134
u04703,Animacion,62
u04704,Accion,211
u04705,Comedia,391
u04706,Animacion,361
u04707,Animacion,335
u04708,Animacion,243
u04709,Animacion,1
u04710,Terror,408
u04711,Romance,257
u04712,Animacion,330
u04713,Romance,413
u04714,CienciaFiccion,406
u04715,CienciaFiccion,371
u04716,Accion,402
u04717,Accion,126
u04718,Accion,407
u04719,Terror,467
u04720,Animacion,223
u04721,Romance,197
u04722,Animacion,225
u04723,Comedia,393
u04724,Terror,500
u04725,Accion,203
u04726,Comedia,96
u04727,Accion,385
u04728,Drama,69
u04729,Drama,327
u04730,Animacion,336
u04731,Animacion,156
u04732,Drama,158
u04733,Terror,29
u04734,Animacion,405
u04735,Romance,101
u04736,Animacion,496
u04737,Drama,271
u04738,Romance,487
u04739,Comedia,365
u04740,Accion,90
u04741,CienciaFiccion,269
u04742,Terror,450
u04743,Terror,437
u04744,Romance,247
u04745,Accion,269
u04746,Documental,21
u04747,Accion,236
u04748,Comedia,66
u04749,Documental,488
u04750,Accion,57
u04751,Accion,233
u04752,CienciaFiccion,200
